6,0000000000000000	106	43	30	14
4,0000000000000000	64	45	19	20
6,0000000000000000	143	53	41	16
14,0000000000000000	281	106	79	21
3,0000000000000000	24	14	7	6
7,0000000000000000	189	80	52	20
11,0000000000000000	367	138	105	23
3,0000000000000000	18	11	5	5
7,0000000000000000	229	85	65	18
5,0000000000000000	127	51	36	13
6,0000000000000000	156	65	43	18
6,0000000000000000	165	65	45	15
3,0000000000000000	22	12	6	5
6,0000000000000000	212	83	61	21
31,0000000000000000	709	250	202	39
12,0000000000000000	382	136	109	27
10,0000000000000000	308	108	88	26
8,0000000000000000	209	84	58	19
14,0000000000000000	435	149	125	27
4,0000000000000000	40	24	12	11
9,0000000000000000	267	98	74	23
6,0000000000000000	134	62	38	18
3,0000000000000000	59	29	17	11
3,0000000000000000	3	2	1	2
11,0000000000000000	361	125	103	21
7,0000000000000000	210	83	58	21
4,0000000000000000	38	20	11	8
6,0000000000000000	170	72	47	18
13,0000000000000000	381	141	107	27
3,0000000000000000	44	25	12	9
12,0000000000000000	396	143	111	27
4,0000000000000000	125	46	36	13
6,0000000000000000	159	62	44	14
8,0000000000000000	236	88	65	20
10,0000000000000000	321	121	91	19
7,0000000000000000	248	104	71	29
3,0000000000000000	17	11	5	5
6,0000000000000000	140	58	38	15
11,0000000000000000	360	119	102	22
5,0000000000000000	135	63	38	18
8,0000000000000000	220	82	63	19
10,0000000000000000	345	121	98	28
5,0000000000000000	107	43	30	12
8,0000000000000000	214	86	59	22
3,0000000000000000	29	16	8	6
10,0000000000000000	298	101	84	20
10,0000000000000000	324	116	92	22
4,0000000000000000	55	26	15	9
7,0000000000000000	189	72	52	16
13,0000000000000000	359	140	100	23
15,0000000000000000	471	159	135	32
3,0000000000000000	7	5	2	3
10,0000000000000000	345	123	99	26
3,0000000000000000	41	26	13	13
17,0000000000000000	668	219	189	29
6,0000000000000000	163	64	45	15
14,0000000000000000	331	127	96	34
4,0000000000000000	38	28	10	11
4,0000000000000000	56	31	17	14
9,0000000000000000	282	108	80	25
6,0000000000000000	165	65	48	17
20,0000000000000000	518	192	145	33
11,0000000000000000	334	123	93	23
3,0000000000000000	25	17	8	9
5,0000000000000000	149	53	43	17
5,0000000000000000	149	53	43	17
7,0000000000000000	214	77	60	18
6,0000000000000000	158	65	44	16
10,0000000000000000	315	111	89	20
7,0000000000000000	172	68	47	16
11,0000000000000000	342	116	98	26
4,0000000000000000	40	24	12	11
11,0000000000000000	349	121	99	28
4,0000000000000000	91	42	24	11
7,0000000000000000	203	80	56	20
3,0000000000000000	22	16	6	7
6,0000000000000000	238	82	69	23
9,0000000000000000	257	95	71	22
5,0000000000000000	151	61	41	14
10,0000000000000000	328	116	93	20
14,0000000000000000	404	144	115	20
18,0000000000000000	689	215	195	29
6,0000000000000000	148	72	42	22
7,0000000000000000	211	82	60	19
3,0000000000000000	41	26	13	13
13,0000000000000000	321	123	93	34
3,0000000000000000	24	12	7	5
11,0000000000000000	341	126	96	27
3,0000000000000000	25	17	8	9
25,0000000000000000	625	212	179	33
10,0000000000000000	315	111	89	20
4,0000000000000000	63	31	18	12
8,0000000000000000	177	79	53	24
4,0000000000000000	40	27	13	14
7,0000000000000000	245	92	70	22
21,0000000000000000	792	247	225	32
6,0000000000000000	149	53	43	17
12,0000000000000000	281	123	82	29
5,0000000000000000	162	59	46	18
5,0000000000000000	130	53	37	14
23,0000000000000000	524	195	149	35
4,0000000000000000	90	41	25	14
12,0000000000000000	394	141	113	29
3,0000000000000000	36	17	10	6
9,0000000000000000	368	124	104	21
9,0000000000000000	297	104	84	25
4,0000000000000000	52	26	15	10
8,0000000000000000	215	81	59	16
11,0000000000000000	340	120	96	22
4,0000000000000000	108	40	31	13
7,0000000000000000	183	78	51	18
6,0000000000000000	156	63	43	15
4,0000000000000000	53	29	16	13
23,0000000000000000	887	276	252	35
4,0000000000000000	45	23	13	9
10,0000000000000000	270	100	75	22
12,0000000000000000	399	140	115	25
8,0000000000000000	229	85	65	18
3,0000000000000000	56	29	15	10
3,0000000000000000	58	25	16	8
11,0000000000000000	325	117	91	26
7,0000000000000000	196	74	57	19
6,0000000000000000	213	81	61	20
11,0000000000000000	411	131	115	22
17,0000000000000000	507	163	143	29
12,0000000000000000	368	132	104	23
4,0000000000000000	101	45	27	12
11,0000000000000000	351	131	100	28
7,0000000000000000	201	84	55	21
8,0000000000000000	200	80	55	20
3,0000000000000000	39	22	10	7
6,0000000000000000	131	60	37	17
4,0000000000000000	86	38	24	10
7,0000000000000000	219	85	62	19
8,0000000000000000	332	111	95	20
12,0000000000000000	416	152	119	28
5,0000000000000000	121	53	34	14
11,0000000000000000	373	130	107	27
14,0000000000000000	408	146	113	26
4,0000000000000000	72	31	20	10
12,0000000000000000	334	123	93	23
14,0000000000000000	471	159	135	32
9,0000000000000000	269	110	75	23
13,0000000000000000	439	154	125	31
3,0000000000000000	23	17	6	7
5,0000000000000000	89	40	24	11
5,0000000000000000	138	49	40	16
3,0000000000000000	63	31	18	12
13,0000000000000000	497	162	140	25
3,0000000000000000	25	17	8	9
12,0000000000000000	409	142	117	23
4,0000000000000000	69	32	19	11
5,0000000000000000	130	53	37	14
12,0000000000000000	416	142	118	26
14,0000000000000000	408	146	113	26
11,0000000000000000	354	126	100	23
14,0000000000000000	417	137	117	25
2,0000000000000000	13	9	4	5
3,0000000000000000	15	9	4	4
11,0000000000000000	364	122	103	23
10,0000000000000000	302	121	84	21
4,0000000000000000	66	35	18	12
3,0000000000000000	58	28	16	9
3,0000000000000000	7	5	2	3
11,0000000000000000	328	116	93	20
8,0000000000000000	234	83	66	20
6,0000000000000000	156	64	44	15
5,0000000000000000	126	55	37	21
6,0000000000000000	164	64	45	14
13,0000000000000000	358	138	100	25
4,0000000000000000	56	29	15	10
3,0000000000000000	32	15	9	6
15,0000000000000000	614	194	176	31
5,0000000000000000	137	56	37	14
17,0000000000000000	525	181	150	24
8,0000000000000000	230	94	63	24
5,0000000000000000	149	64	41	18
5,0000000000000000	121	53	34	14
5,0000000000000000	133	49	38	15
12,0000000000000000	339	132	94	22
11,0000000000000000	318	107	90	21
5,0000000000000000	118	51	33	13
13,0000000000000000	393	144	110	27
17,0000000000000000	501	172	143	23
5,0000000000000000	129	53	35	13
7,0000000000000000	212	78	59	18
4,0000000000000000	58	26	16	9
6,0000000000000000	181	73	52	20
17,0000000000000000	645	209	181	28
11,0000000000000000	338	113	96	22
9,0000000000000000	278	104	78	20
4,0000000000000000	88	34	25	11
9,0000000000000000	326	116	93	28
5,0000000000000000	149	53	43	17
3,0000000000000000	86	32	25	11
9,0000000000000000	264	92	75	23
16,0000000000000000	449	158	124	27
4,0000000000000000	97	43	27	11
14,0000000000000000	453	146	128	26
5,0000000000000000	145	70	41	21
3,0000000000000000	21	14	6	6
23,0000000000000000	852	269	244	36
3,0000000000000000	30	22	8	9
57,0000000000000000	1481	473	419	40
4,0000000000000000	53	29	16	13
5,0000000000000000	155	65	44	20
26,0000000000000000	595	214	171	38
3,0000000000000000	34	17	9	6
4,0000000000000000	59	29	17	11
4,0000000000000000	78	31	22	10
9,0000000000000000	298	130	85	26
11,0000000000000000	350	130	100	22
6,0000000000000000	158	70	44	21
6,0000000000000000	143	53	41	16
3,0000000000000000	13	9	4	5
13,0000000000000000	378	139	106	26
9,0000000000000000	239	90	66	21
17,0000000000000000	432	177	121	25
12,0000000000000000	391	138	111	24
2,0000000000000000	10	7	3	4
6,0000000000000000	163	66	45	16
22,0000000000000000	580	197	163	26
4,0000000000000000	129	47	37	15
10,0000000000000000	315	111	89	20
7,0000000000000000	207	83	57	21
13,0000000000000000	417	137	117	25
3,0000000000000000	17	11	5	5
3,0000000000000000	14	10	4	5
13,0000000000000000	427	169	119	29
3,0000000000000000	35	26	9	10
3,0000000000000000	18	11	5	5
11,0000000000000000	382	136	109	27
4,0000000000000000	46	28	14	13
3,0000000000000000	40	20	11	7
7,0000000000000000	201	84	55	21
4,0000000000000000	77	37	21	11
8,0000000000000000	231	89	65	19
3,0000000000000000	31	21	10	11
9,0000000000000000	351	119	99	23
3,0000000000000000	3	2	1	2
10,0000000000000000	308	112	86	25
13,0000000000000000	378	139	106	26
5,0000000000000000	118	43	34	14
6,0000000000000000	213	81	61	20
5,0000000000000000	126	55	37	21
3,0000000000000000	32	18	9	7
5,0000000000000000	116	57	33	20
21,0000000000000000	778	250	223	34
3,0000000000000000	13	8	4	4
5,0000000000000000	137	49	40	13
6,0000000000000000	158	70	44	21
13,0000000000000000	404	148	115	25
5,0000000000000000	118	51	33	13
4,0000000000000000	88	34	25	11
14,0000000000000000	433	154	122	30
6,0000000000000000	150	61	41	16
11,0000000000000000	361	125	103	21
3,0000000000000000	49	30	15	14
5,0000000000000000	120	49	34	14
12,0000000000000000	301	117	87	32
4,0000000000000000	38	19	11	8
6,0000000000000000	170	60	49	19
21,0000000000000000	502	210	142	26
4,0000000000000000	34	20	10	9
6,0000000000000000	139	58	38	14
